filename, meanMT, stdMT, meanDistance, stdDistance, errorRate,outlierRate, IDe, meanWidth, meanDist, ID, width, distance,TP 
FLT/P7/fingers/P7F7/P7F7fingersB,2.3883,4.6066,343.2990,103.3492,0.3636,0.0000,4.8852,12.0239,343.2990,3.9832,27.0000,400.0000,2.0455
FLT/P7/fingers/P7F7/P7F7fingersA,1.8324,5.4185,395.9748,11.0274,0.0000,0.0000,4.5991,17.0409,395.9748,3.0032,57.0000,400.0000,2.5099
FLT/P7/fingers/P7F8/P7F8fingersA,1.4857,6.5546,268.0662,146.8946,0.2727,0.0000,3.5479,25.0639,268.0662,3.0032,57.0000,400.0000,2.3879
FLT/P7/fingers/P7F8/P7F8fingersB,2.2050,3.9695,360.4232,91.4559,0.1818,0.0000,4.9004,12.4865,360.4232,3.9832,27.0000,400.0000,2.2224
FLT/P7/fingers/P7F8/P7F8fingersC,0.4900,2.2976,368.4795,67.2331,0.2727,0.0000,6.0919,5.4826,368.4795,4.9896,13.0000,400.0000,12.4324
FLT/P7/fingers/P7F6/P7F6fingersA,2.4853,4.8407,394.1907,5.4267,0.0000,0.0000,4.4521,18.8713,394.1907,3.0032,57.0000,400.0000,1.7914
FLT/P7/fingers/P7F6/P7F6fingersC,7.1866,18.8143,521.3694,111.5901,0.2727,0.0000,6.3625,6.4143,521.3694,5.5593,13.0000,600.0000,0.8853
FLT/P7/fingers/P7F6/P7F6fingersB,3.5724,6.8213,314.9963,129.3586,0.2727,0.0000,4.8107,11.6385,314.9963,3.9832,27.0000,400.0000,1.3466
FLT/P7/fingers/P7F5/P7F5fingersA,2.3944,6.5392,392.6185,7.7259,0.0000,0.0000,4.4640,18.6345,392.6185,3.0032,57.0000,400.0000,1.8644
FLT/P7/fingers/P7F5/P7F5fingersB,1.9720,5.1062,395.5151,4.1330,0.0000,0.0000,5.2969,10.3236,395.5151,3.9832,27.0000,400.0000,2.6860
FLT/P7/fingers/P7F5/P7F5fingersC,3.0310,11.8545,330.1834,112.9000,0.2727,0.0000,6.2948,4.2600,330.1834,4.9896,13.0000,400.0000,2.0768
FLT/P7/fingers/P7F2/P7F2fingersA,1.4313,3.4970,388.6978,11.4573,0.0000,0.0000,3.8809,28.3047,388.6978,3.0032,57.0000,400.0000,2.7115
FLT/P7/fingers/P7F2/P7F2fingersB,2.0046,7.0990,394.1336,7.9814,0.0909,0.0000,5.8249,7.0781,394.1336,3.9832,27.0000,400.0000,2.9057
FLT/P7/fingers/P7F2/P7F2fingersC,4.5480,6.9593,396.2362,4.8767,0.2727,0.0000,6.3751,4.8320,396.2362,4.9896,13.0000,400.0000,1.4017
FLT/P7/fingers/P7F4/P7F4fingersC,3.1859,5.8802,394.6719,2.0884,0.0909,0.0000,6.3588,4.8683,394.6719,4.9896,13.0000,400.0000,1.9959
FLT/P7/fingers/P7F4/P7F4fingersB,2.2145,4.5506,395.2817,3.5464,0.0000,0.0000,5.2651,10.5534,395.2817,3.9832,27.0000,400.0000,2.3776
FLT/P7/fingers/P7F4/P7F4fingersA,1.4816,3.3916,359.8969,91.1557,0.0909,0.0000,4.2316,20.2354,359.8969,3.0032,57.0000,400.0000,2.8561
FLT/P7/fingers/P7F1/P7F1fingersC,3.8181,7.5675,534.8209,142.5552,0.2727,0.0000,6.6161,5.5083,534.8209,5.5593,13.0000,600.0000,1.7328
FLT/P7/fingers/P7F1/P7F1fingersA,1.4249,6.2739,389.8797,13.6949,0.0000,0.0000,3.9453,27.0653,389.8797,3.0032,57.0000,400.0000,2.7688
FLT/P7/fingers/P7F1/P7F1fingersB,2.3660,6.7745,392.9353,4.9185,0.1818,0.0000,5.4015,9.5216,392.9353,3.9832,27.0000,400.0000,2.2830
FLT/P7/trackpad/P7T6/P7T6trackpadC,1.9611,3.3381,394.6870,3.6210,0.1818,0.0000,6.2405,5.2902,394.6870,4.9896,13.0000,400.0000,3.1821
FLT/P7/trackpad/P7T6/P7T6trackpadB,1.2032,3.1695,393.9852,7.1377,0.0909,0.0000,5.5069,8.8594,393.9852,3.9832,27.0000,400.0000,4.5769
FLT/P7/trackpad/P7T6/P7T6trackpadA,0.7428,2.0151,384.4809,5.7423,0.0000,0.0000,4.2148,21.8851,384.4809,3.0032,57.0000,400.0000,5.6740
FLT/P7/trackpad/P7T4/P7T4trackpadA,0.8385,2.2986,391.3385,10.2799,0.0000,0.0000,3.9592,26.8899,391.3385,3.0032,57.0000,400.0000,4.7215
FLT/P7/trackpad/P7T4/P7T4trackpadC,1.4465,3.0243,594.0536,1.9049,0.0000,0.0000,7.2271,3.9916,594.0536,5.5593,13.0000,600.0000,4.9961
FLT/P7/trackpad/P7T4/P7T4trackpadB,1.0585,2.2835,395.9677,3.0554,0.0000,0.0000,5.6750,7.9050,395.9677,3.9832,27.0000,400.0000,5.3611
FLT/P7/trackpad/P7T2/P7T2trackpadA,1.0145,2.2246,392.1031,10.7280,0.0000,0.0000,3.9005,28.1410,392.1031,3.0032,57.0000,400.0000,3.8449
FLT/P7/trackpad/P7T2/P7T2trackpadC,1.3925,2.8743,394.4005,2.4888,0.0909,0.0000,6.4172,4.6698,394.4005,4.9896,13.0000,400.0000,4.6084
FLT/P7/trackpad/P7T2/P7T2trackpadB,1.2320,2.8518,395.9381,3.6766,0.0000,0.0000,5.6289,8.1664,395.9381,3.9832,27.0000,400.0000,4.5689
FLT/P7/trackpad/P7T7/P7T7trackpadB,0.8269,2.0478,395.2164,3.5088,0.0000,0.0000,6.0917,5.8811,395.2164,3.9832,27.0000,400.0000,7.3669
FLT/P7/trackpad/P7T7/P7T7trackpadC,0.8316,2.0953,395.8130,2.6532,0.0909,0.0000,6.3818,4.8041,395.8130,4.9896,13.0000,400.0000,7.6741
FLT/P7/trackpad/P7T7/P7T7trackpadA,0.3697,1.8945,364.5735,83.8556,0.0909,0.0000,3.9992,24.3188,364.5735,3.0032,57.0000,400.0000,10.8175
FLT/P7/trackpad/P7T8/P7T8trackpadA,0.6460,1.6320,389.2277,10.2018,0.0000,0.0000,4.7003,15.5707,389.2277,3.0032,57.0000,400.0000,7.2760
FLT/P7/trackpad/P7T8/P7T8trackpadC,0.8269,1.8076,396.9015,1.5424,0.0000,0.0000,6.6680,3.9418,396.9015,4.9896,13.0000,400.0000,8.0638
FLT/P7/trackpad/P7T8/P7T8trackpadB,0.6275,1.5604,394.1150,5.5631,0.0000,0.0000,5.2600,10.5607,394.1150,3.9832,27.0000,400.0000,8.3818
FLT/P7/trackpad/P7T5/P7T5trackpadB,0.8529,2.6039,363.6878,94.4497,0.1818,0.0000,5.0434,11.3734,363.6878,3.9832,27.0000,400.0000,5.9133
FLT/P7/trackpad/P7T5/P7T5trackpadA,0.7379,2.0155,392.5502,8.5031,0.0000,0.0000,4.2618,21.5880,392.5502,3.0032,57.0000,400.0000,5.7755
FLT/P7/trackpad/P7T5/P7T5trackpadC,0.9799,2.3036,396.2058,2.5762,0.0000,0.0000,6.6961,3.8584,396.2058,4.9896,13.0000,400.0000,6.8334
FLT/P7/trackpad/P7T1/P7T1trackpadC,2.5900,4.9507,394.0316,3.2303,0.2727,0.0000,6.6811,3.8776,394.0316,4.9896,13.0000,400.0000,2.5796
FLT/P7/trackpad/P7T1/P7T1trackpadB,1.0081,2.3321,395.0897,4.2884,0.0000,0.0000,5.4966,8.9490,395.0897,3.9832,27.0000,400.0000,5.4525
FLT/P7/trackpad/P7T1/P7T1trackpadA,0.4693,1.8636,384.3101,12.0328,0.0909,0.0000,3.9685,26.2254,384.3101,3.0032,57.0000,400.0000,8.4561
FLT/P7/trackpad/P7T3/P7T3trackpadC,1.6512,3.7270,395.9752,1.9921,0.0000,0.0000,6.4337,4.6343,395.9752,4.9896,13.0000,400.0000,3.8964
FLT/P7/trackpad/P7T3/P7T3trackpadB,0.9945,2.3338,395.3741,4.7482,0.0000,0.0000,5.2868,10.3942,395.3741,3.9832,27.0000,400.0000,5.3163
FLT/P7/trackpad/P7T3/P7T3trackpadA,0.8285,2.4485,394.8467,7.6484,0.0000,0.0000,4.6980,15.8221,394.8467,3.0032,57.0000,400.0000,5.6708
FLT/P4/fingers/P4F1/P4F1fingersC,2.7261,9.3710,360.7468,86.2123,0.3636,0.0000,5.8428,6.3969,360.7468,4.9896,13.0000,400.0000,2.1433
FLT/P4/fingers/P4F1/P4F1fingersA,0.7448,2.8989,387.0732,7.7227,0.0000,0.0000,3.9500,26.7777,387.0732,3.0032,57.0000,400.0000,5.3033
FLT/P4/fingers/P4F1/P4F1fingersB,2.9875,7.8501,362.5457,87.7624,0.2727,0.0000,5.1968,10.1621,362.5457,3.9832,27.0000,400.0000,1.7395
FLT/P4/fingers/P4F7/P4F7fingersB,1.0481,2.3356,397.7066,7.6124,0.0909,0.0000,5.0414,12.4549,397.7066,3.9832,27.0000,400.0000,4.8100
FLT/P4/fingers/P4F7/P4F7fingersA,0.6761,2.6326,396.2888,8.6042,0.0000,0.0000,5.3348,10.0689,396.2888,3.0032,57.0000,400.0000,7.8906
FLT/P4/fingers/P4F7/P4F7fingersC,0.9869,2.2291,394.9094,3.2474,0.0000,0.0000,6.1463,5.6552,394.9094,4.9896,13.0000,400.0000,6.2278
FLT/P4/fingers/P4F4/P4F4fingersC,1.8828,3.8163,360.3800,88.9530,0.2727,0.0000,6.8082,3.2447,360.3800,4.9896,13.0000,400.0000,3.6161
FLT/P4/fingers/P4F4/P4F4fingersA,0.6445,2.1510,397.7295,12.8591,0.0000,0.0000,3.7282,32.4608,397.7295,3.0032,57.0000,400.0000,5.7851
FLT/P4/fingers/P4F4/P4F4fingersB,1.0529,2.6448,366.0230,83.1308,0.0909,0.0000,4.9338,12.3804,366.0230,3.9832,27.0000,400.0000,4.6859
FLT/P4/fingers/P4F5/P4F5fingersB,0.7702,1.8532,362.9780,83.9950,0.0909,0.0000,4.8979,12.5974,362.9780,3.9832,27.0000,400.0000,6.3593
FLT/P4/fingers/P4F5/P4F5fingersC,0.2017,2.2567,396.5277,2.2244,0.1818,0.0000,6.3850,4.8020,396.5277,4.9896,13.0000,400.0000,31.6612
FLT/P4/fingers/P4F5/P4F5fingersA,1.0730,2.2113,328.1366,112.3293,0.1818,0.0000,3.5858,29.8106,328.1366,3.0032,57.0000,400.0000,3.3419
FLT/P4/fingers/P4F2/P4F2fingersA,1.3196,3.4944,371.3503,78.3622,0.0909,0.0000,3.8535,27.5993,371.3503,3.0032,57.0000,400.0000,2.9202
FLT/P4/fingers/P4F2/P4F2fingersC,2.6297,4.4845,528.8461,142.8205,0.3636,0.0000,6.9179,4.4099,528.8461,5.5593,13.0000,600.0000,2.6307
FLT/P4/fingers/P4F2/P4F2fingersB,1.7306,4.4634,362.1485,85.5423,0.2727,0.0000,5.2043,10.0968,362.1485,3.9832,27.0000,400.0000,3.0072
FLT/P4/fingers/P4F8/P4F8fingersB,0.7829,2.0895,391.9459,6.7086,0.1818,0.0000,5.0140,12.5170,391.9459,3.9832,27.0000,400.0000,6.4045
FLT/P4/fingers/P4F8/P4F8fingersA,0.9211,3.0808,366.5140,80.1833,0.0909,0.0000,4.0244,23.9969,366.5140,3.0032,57.0000,400.0000,4.3692
FLT/P4/fingers/P4F8/P4F8fingersC,1.9320,3.5704,366.2985,82.0808,0.0909,0.0000,6.3090,4.6790,366.2985,4.9896,13.0000,400.0000,3.2655
FLT/P4/fingers/P4F6/P4F6fingersC,1.7076,2.8058,363.4571,84.7313,0.1818,0.0000,6.0579,5.5388,363.4571,4.9896,13.0000,400.0000,3.5477
FLT/P4/fingers/P4F6/P4F6fingersA,0.5961,2.7156,393.6890,6.1506,0.0000,0.0000,3.9286,27.6721,393.6890,3.0032,57.0000,400.0000,6.5905
FLT/P4/fingers/P4F6/P4F6fingersB,0.6457,4.0392,395.4895,4.4846,0.0000,0.0000,5.2469,10.6969,395.4895,3.9832,27.0000,400.0000,8.1255
FLT/P4/fingers/P4F3/P4F3fingersB,1.2995,2.3071,294.9303,121.8761,0.4545,0.0000,4.2429,16.4456,294.9303,3.9832,27.0000,400.0000,3.2650
FLT/P4/fingers/P4F3/P4F3fingersC,1.6985,3.3150,358.1382,91.1495,0.2727,0.0000,5.8665,6.2454,358.1382,4.9896,13.0000,400.0000,3.4539
FLT/P4/fingers/P4F3/P4F3fingersA,1.5938,2.8658,280.4742,127.0430,0.2727,0.0000,4.0360,18.2073,280.4742,3.0032,57.0000,400.0000,2.5324
FLT/P4/trackpad/P4T2/P4T2trackpadB,1.0642,0.0861,395.9187,3.8816,0.0000,0.0000,5.0590,12.2439,395.9187,3.9832,27.0000,400.0000,4.7539
FLT/P4/trackpad/P4T2/P4T2trackpadA,0.9298,0.3155,389.4814,10.4322,0.0000,0.0000,4.0375,25.2569,389.4814,3.0032,57.0000,400.0000,4.3422
FLT/P4/trackpad/P4T2/P4T2trackpadC,1.3140,0.2814,393.8452,1.8995,0.1818,0.0000,6.1096,5.7874,393.8452,4.9896,13.0000,400.0000,4.6496
FLT/P4/trackpad/P4T6/P4T6trackpadB,0.9982,0.2374,395.6118,3.6719,0.0000,0.0000,5.3308,10.0800,395.6118,3.9832,27.0000,400.0000,5.3405
FLT/P4/trackpad/P4T6/P4T6trackpadC,1.1786,0.1975,396.1461,2.2016,0.0000,0.0000,6.2992,5.0950,396.1461,4.9896,13.0000,400.0000,5.3445
FLT/P4/trackpad/P4T6/P4T6trackpadA,1.0936,0.8797,387.9941,10.6673,0.0909,0.0000,4.3410,20.1392,387.9941,3.0032,57.0000,400.0000,3.9694
FLT/P4/trackpad/P4T7/P4T7trackpadC,1.0704,0.2476,397.0784,1.7098,0.0000,0.0000,6.2071,5.4485,397.0784,4.9896,13.0000,400.0000,5.7991
FLT/P4/trackpad/P4T7/P4T7trackpadA,0.8861,0.4528,389.6235,8.9107,0.0000,0.0909,4.0280,25.4433,389.6235,3.0032,57.0000,400.0000,4.5458
FLT/P4/trackpad/P4T7/P4T7trackpadB,0.9653,0.1957,396.9864,3.7771,0.0000,0.0000,5.5416,8.7102,396.9864,3.9832,27.0000,400.0000,5.7409
FLT/P4/trackpad/P4T8/P4T8trackpadA,1.0534,0.8751,393.1166,11.8154,0.0000,0.0000,3.9784,26.6291,393.1166,3.0032,57.0000,400.0000,3.7769
FLT/P4/trackpad/P4T8/P4T8trackpadB,1.0134,0.2309,395.9298,3.5294,0.0000,0.0000,5.7310,7.5976,395.9298,3.9832,27.0000,400.0000,5.6554
FLT/P4/trackpad/P4T8/P4T8trackpadC,1.1434,0.0629,392.8736,4.2022,0.2727,0.0000,6.5538,4.2269,392.8736,4.9896,13.0000,400.0000,5.7319
FLT/P4/trackpad/P4T4/P4T4trackpadC,1.5111,0.3068,592.9244,3.1863,0.0909,0.0000,6.8279,5.2655,592.9244,5.5593,13.0000,600.0000,4.5185
FLT/P4/trackpad/P4T4/P4T4trackpadB,1.0225,0.2923,393.9217,3.1010,0.0000,0.0000,5.7572,7.4202,393.9217,3.9832,27.0000,400.0000,5.6308
FLT/P4/trackpad/P4T4/P4T4trackpadA,0.8797,0.1220,385.6926,6.6711,0.0000,0.0000,3.7928,29.9939,385.6926,3.0032,57.0000,400.0000,4.3113
FLT/P4/trackpad/P4T3/P4T3trackpadB,1.0376,0.1449,395.3635,4.1089,0.0000,0.0000,5.4140,9.4956,395.3635,3.9832,27.0000,400.0000,5.2176
FLT/P4/trackpad/P4T3/P4T3trackpadA,0.8754,0.2276,390.0732,9.2141,0.0909,0.0000,4.5224,17.7450,390.0732,3.0032,57.0000,400.0000,5.1661
FLT/P4/trackpad/P4T3/P4T3trackpadC,1.1006,0.0612,396.5010,3.6705,0.1818,0.0000,5.8695,6.8997,396.5010,4.9896,13.0000,400.0000,5.3332
FLT/P13/fingers/P13F1/P13F1fingersA,0.7505,2.7846,403.5798,9.5894,0.0000,0.0000,3.9752,27.4039,403.5798,3.0032,57.0000,400.0000,5.2970
FLT/P13/fingers/P13F1/P13F1fingersB,1.0587,2.6371,396.5717,4.9628,0.0000,0.0000,5.2408,10.7725,396.5717,3.9832,27.0000,400.0000,4.9501
FLT/P13/fingers/P13F1/P13F1fingersC,-0.1023,3.3582,395.4729,5.1373,0.2727,0.0000,6.7740,3.6468,395.4729,4.9896,13.0000,400.0000,-66.2498
FLT/P13/fingers/P13F2/P13F2fingersA,0.4226,1.9476,393.7888,16.3824,0.0909,0.0000,4.0008,26.2373,393.7888,3.0032,57.0000,400.0000,9.4671
FLT/P13/fingers/P13F2/P13F2fingersB,0.9119,1.9648,392.7513,5.2157,0.0909,0.0000,4.9601,13.0369,392.7513,3.9832,27.0000,400.0000,5.4393
FLT/P13/fingers/P13F2/P13F2fingersC,3.0128,4.1263,395.6194,3.5163,0.4545,0.0000,6.4912,4.4473,395.6194,4.9896,13.0000,400.0000,2.1545
FLT/P13/fingers/P13F7/P13F7fingersC,1.7923,3.5558,397.4382,3.6451,0.2727,0.0000,6.1654,5.6156,397.4382,4.9896,13.0000,400.0000,3.4400
FLT/P13/fingers/P13F7/P13F7fingersB,-0.0384,1.4449,392.6915,5.2750,0.2727,0.0000,5.1852,11.0985,392.6915,3.9832,27.0000,400.0000,-135.1185
FLT/P13/fingers/P13F7/P13F7fingersA,1.0933,2.6496,387.9519,13.0947,0.1818,0.0000,3.8643,28.6027,387.9519,3.0032,57.0000,400.0000,3.5344
FLT/P13/fingers/P13F4/P13F4fingersC,2.0292,3.4539,593.2310,2.3044,0.4545,0.0000,7.2259,3.9895,593.2310,5.5593,13.0000,600.0000,3.5610
FLT/P13/fingers/P13F4/P13F4fingersB,1.3051,2.0105,389.9921,7.0412,0.2727,0.0000,4.8082,14.4356,389.9921,3.9832,27.0000,400.0000,3.6841
FLT/P13/fingers/P13F4/P13F4fingersA,0.7411,1.8903,400.5293,14.6716,0.0909,0.0000,3.8013,30.9501,400.5293,3.0032,57.0000,400.0000,5.1292
FLT/P13/fingers/P13F5/P13F5fingersC,2.4109,3.8999,394.4443,4.0259,0.3636,0.0000,6.2818,5.1356,394.4443,4.9896,13.0000,400.0000,2.6056
FLT/P13/fingers/P13F5/P13F5fingersA,0.5301,1.8154,401.0627,13.4310,0.0000,0.0000,3.9626,27.4871,401.0627,3.0032,57.0000,400.0000,7.4754
FLT/P13/fingers/P13F5/P13F5fingersB,0.9055,2.7217,394.7296,12.0967,0.2727,0.0000,4.7657,15.0641,394.7296,3.9832,27.0000,400.0000,5.2631
FLT/P13/fingers/P13F8/P13F8fingersC,1.3961,3.1227,593.9620,3.1983,0.1818,0.0000,6.9319,4.9048,593.9620,5.5593,13.0000,600.0000,4.9651
FLT/P13/fingers/P13F8/P13F8fingersB,0.2469,1.8579,405.7721,5.1576,0.2727,0.0000,5.1923,11.4103,405.7721,3.9832,27.0000,400.0000,21.0320
FLT/P13/fingers/P13F8/P13F8fingersA,0.8968,1.6861,390.9532,12.9144,0.1818,0.0000,4.1627,23.1189,390.9532,3.0032,57.0000,400.0000,4.6419
FLT/P13/fingers/P13F6/P13F6fingersC,0.3382,2.0448,396.3464,3.1137,0.2727,0.0000,6.3880,4.7899,396.3464,4.9896,13.0000,400.0000,18.8853
FLT/P13/fingers/P13F6/P13F6fingersB,1.3033,2.3033,396.6566,16.0571,0.3636,0.0000,5.4239,9.4601,396.6566,3.9832,27.0000,400.0000,4.1617
FLT/P13/fingers/P13F6/P13F6fingersA,0.4525,2.0330,396.3844,14.9882,0.0909,0.0000,3.8493,29.5522,396.3844,3.0032,57.0000,400.0000,8.5067
FLT/P13/fingers/P13F3/P13F3fingersB,1.1292,3.5687,395.4470,3.4531,0.0909,0.0000,5.0978,11.8950,395.4470,3.9832,27.0000,400.0000,4.5145
FLT/P13/fingers/P13F3/P13F3fingersA,0.9577,2.2073,400.2470,16.2336,0.1818,0.0000,4.8634,14.2392,400.2470,3.0032,57.0000,400.0000,5.0784
FLT/P13/fingers/P13F3/P13F3fingersC,1.0785,2.5860,395.6784,2.1663,0.2727,0.0000,6.2150,5.3991,395.6784,4.9896,13.0000,400.0000,5.7627
FLT/P31/fingers/P31F2/P31F2fingersC,1.6756,4.0678,396.6651,2.3538,0.0909,0.0000,7.4897,2.2193,396.6651,4.9896,13.0000,400.0000,4.4699
FLT/P31/fingers/P31F2/P31F2fingersB,1.2010,3.5061,394.6209,3.8115,0.0000,0.0000,5.5834,8.4053,394.6209,3.9832,27.0000,400.0000,4.6490
FLT/P31/fingers/P31F2/P31F2fingersA,1.1429,4.0410,393.1981,9.4603,0.0000,0.0000,4.5156,17.9755,393.1981,3.0032,57.0000,400.0000,3.9510
FLT/P31/fingers/P31F8/P31F8fingersC,0.6928,2.6817,394.0413,2.7763,0.0909,0.0000,6.4948,4.4181,394.0413,4.9896,13.0000,400.0000,9.3748
FLT/P31/fingers/P31F8/P31F8fingersB,0.8850,2.4993,399.7571,5.5348,0.0000,0.0000,5.0002,12.8935,399.7571,3.9832,27.0000,400.0000,5.6500
FLT/P31/fingers/P31F8/P31F8fingersA,0.7842,2.3388,391.8561,9.0587,0.0000,0.0000,3.7564,31.3139,391.8561,3.0032,57.0000,400.0000,4.7902
FLT/P31/fingers/P31F1/P31F1fingersC,6.0142,7.8039,594.1538,3.8403,0.6364,0.0000,6.3306,7.4755,594.1538,5.5593,13.0000,600.0000,1.0526
FLT/P31/fingers/P31F1/P31F1fingersA,1.2901,3.9290,386.8207,9.7054,0.0909,0.0000,4.0933,24.0733,386.8207,3.0032,57.0000,400.0000,3.1728
FLT/P31/fingers/P31F1/P31F1fingersB,1.3433,4.7642,383.2542,19.2778,0.4545,0.0000,4.9138,13.1507,383.2542,3.9832,27.0000,400.0000,3.6579
FLT/P31/fingers/P31F7/P31F7fingersA,1.1231,2.5960,399.0709,8.3789,0.0909,0.0000,3.9184,28.2624,399.0709,3.0032,57.0000,400.0000,3.4889
FLT/P31/fingers/P31F7/P31F7fingersB,0.4787,2.3291,390.8000,9.8734,0.0909,0.0000,5.1414,11.3952,390.8000,3.9832,27.0000,400.0000,10.7403
FLT/P31/fingers/P31F7/P31F7fingersC,0.5671,2.6940,394.0817,1.5162,0.0909,0.0000,6.0757,5.9309,394.0817,4.9896,13.0000,400.0000,10.7136
FLT/P31/fingers/P31F5/P31F5fingersB,1.1414,2.7122,395.3725,5.3425,0.0909,0.0000,6.4394,4.6087,395.3725,3.9832,27.0000,400.0000,5.6417
FLT/P31/fingers/P31F5/P31F5fingersA,1.0303,3.2126,388.1763,10.8513,0.0000,0.0000,3.8813,28.2594,388.1763,3.0032,57.0000,400.0000,3.7672
FLT/P31/fingers/P31F5/P31F5fingersC,-0.0641,3.6884,394.9488,2.9031,0.1818,0.0000,6.3114,5.0365,394.9488,4.9896,13.0000,400.0000,-98.4443
FLT/P31/fingers/P31F4/P31F4fingersB,1.3878,4.4569,395.1137,4.6500,0.0000,0.0000,5.6579,7.9837,395.1137,3.9832,27.0000,400.0000,4.0769
FLT/P31/fingers/P31F4/P31F4fingersA,1.1942,2.6260,390.7281,9.3073,0.1818,0.0000,4.3472,20.1884,390.7281,3.0032,57.0000,400.0000,3.6402
FLT/P31/fingers/P31F4/P31F4fingersC,1.6529,2.9814,394.9375,2.1362,0.1818,0.0000,6.4279,4.6410,394.9375,4.9896,13.0000,400.0000,3.8889
FLT/P31/fingers/P31F6/P31F6fingersB,1.1222,2.9223,394.9603,6.1882,0.0000,0.0000,5.2473,10.6795,394.9603,3.9832,27.0000,400.0000,4.6760
FLT/P31/fingers/P31F6/P31F6fingersC,1.6547,4.0202,594.7148,3.5104,0.1818,0.0000,6.7551,5.5574,594.7148,5.5593,13.0000,600.0000,4.0824
FLT/P31/fingers/P31F6/P31F6fingersA,0.7971,2.5590,387.7933,10.8264,0.0000,0.0000,4.0494,24.9260,387.7933,3.0032,57.0000,400.0000,5.0803
FLT/P31/fingers/P31F3/P31F3fingersB,1.3153,4.5505,390.9215,18.8225,0.0909,0.0000,5.6213,8.1061,390.9215,3.9832,27.0000,400.0000,4.2738
FLT/P31/fingers/P31F3/P31F3fingersC,1.9722,5.3881,396.3839,2.7228,0.1818,0.0000,6.0505,6.0723,396.3839,4.9896,13.0000,400.0000,3.0678
FLT/P31/fingers/P31F3/P31F3fingersA,1.0490,3.2144,354.8117,85.2862,0.1818,0.0000,4.1377,21.3714,354.8117,3.0032,57.0000,400.0000,3.9444
FLT/P20/trackpad/P20T8/P20T8trackpadC,0.7015,1.4455,396.1845,2.3914,0.0000,0.0000,6.6083,4.1028,396.1845,4.9896,13.0000,400.0000,9.4208
FLT/P20/trackpad/P20T8/P20T8trackpadB,0.5821,1.0407,394.7405,5.7896,0.0000,0.0000,5.1852,11.1560,394.7405,3.9832,27.0000,400.0000,8.9079
FLT/P20/trackpad/P20T8/P20T8trackpadA,0.5139,1.1946,386.5006,3.7113,0.0000,0.0000,4.6786,15.7055,386.5006,3.0032,57.0000,400.0000,9.1039
FLT/P20/trackpad/P20T5/P20T5trackpadA,0.4569,1.2027,387.6291,11.8053,0.0000,0.0000,3.6274,34.1279,387.6291,3.0032,57.0000,400.0000,7.9390
FLT/P20/trackpad/P20T5/P20T5trackpadC,0.7020,1.4353,395.4971,2.3849,0.0000,0.0000,6.2281,5.3474,395.4971,4.9896,13.0000,400.0000,8.8719
FLT/P20/trackpad/P20T5/P20T5trackpadB,0.6331,1.2178,393.5885,4.9057,0.0000,0.0000,5.4867,8.9779,393.5885,3.9832,27.0000,400.0000,8.6665
FLT/P20/trackpad/P20T1/P20T1trackpadB,0.5970,1.2275,396.4848,4.3173,0.0000,0.0000,5.1976,11.1069,396.4848,3.9832,27.0000,400.0000,8.7062
FLT/P20/trackpad/P20T1/P20T1trackpadA,0.8545,1.8495,392.7607,14.1505,0.0909,0.0000,3.9554,27.0638,392.7607,3.0032,57.0000,400.0000,4.6288
FLT/P20/trackpad/P20T1/P20T1trackpadC,1.0538,2.2147,394.9282,2.4390,0.0000,0.0000,6.3205,5.0042,394.9282,4.9896,13.0000,400.0000,5.9977
FLT/P20/trackpad/P20T2/P20T2trackpadC,1.0810,1.8715,594.2645,2.0788,0.0909,0.0000,7.2058,4.0529,594.2645,5.5593,13.0000,600.0000,6.6659
FLT/P20/trackpad/P20T2/P20T2trackpadA,0.4546,0.9373,387.0916,8.3214,0.0000,0.0000,3.8089,29.7425,387.0916,3.0032,57.0000,400.0000,8.3778
FLT/P20/trackpad/P20T2/P20T2trackpadB,0.7615,1.3919,398.2952,6.1599,0.0909,0.0000,5.0516,12.3829,398.2952,3.9832,27.0000,400.0000,6.6337
FLT/P20/trackpad/P20T3/P20T3trackpadA,0.5774,1.1741,386.5307,8.7851,0.0000,0.0000,3.7737,30.4913,386.5307,3.0032,57.0000,400.0000,6.5360
FLT/P20/trackpad/P20T3/P20T3trackpadC,0.6354,1.2902,394.8882,3.2728,0.1818,0.0000,6.6442,3.9879,394.8882,4.9896,13.0000,400.0000,10.4560
FLT/P20/trackpad/P20T3/P20T3trackpadB,0.5894,1.2491,393.4584,2.1069,0.0000,0.0000,5.1254,11.6047,393.4584,3.9832,27.0000,400.0000,8.6964
FLT/P20/trackpad/P20T6/P20T6trackpadA,0.5061,0.9914,384.5635,4.6520,0.0000,0.0000,4.0487,24.7316,384.5635,3.0032,57.0000,400.0000,8.0000
FLT/P20/trackpad/P20T6/P20T6trackpadC,0.6420,1.1514,395.4437,1.6946,0.0000,0.0000,6.1554,5.6266,395.4437,4.9896,13.0000,400.0000,9.5879
FLT/P20/trackpad/P20T6/P20T6trackpadB,0.6106,1.2421,393.4597,3.2466,0.0000,0.0000,5.3312,10.0227,393.4597,3.9832,27.0000,400.0000,8.7305
FLT/P20/trackpad/P20T7/P20T7trackpadC,0.7353,1.5645,594.1452,2.7209,0.0000,0.0000,7.1768,4.1349,594.1452,5.5593,13.0000,600.0000,9.7607
